# Resultfile Programm VECTO_CSE 2.0.1-beta0 Comp 23/06/2014
# Datafile: ,d:\Work\vecto-cse.git\CSE\bin\Debug\DemoData\DataDemo_CAL.csdat
#
Time [s],Lat [mm.mm],Long [mm.mm],Heading [¡],v_veh_GPS [km/h],v_veh_CAN [km/h],vair_ar [m/s],beta_ar [¡],n_eng [rpm],tq_l [Nm],tq_r [Nm],t_amb_veh [¡C],t_tire [¡C],Satelites [#],Zone (UTM) [-],Lat (UTM) [m],Long (UTM) [m],Sec_ID [-],Dir_ID [-],Lat (root) [m],Long (root) [m],dist (root) [m],slope_deg [°],altitude [m],v_veh [km/h],dist [m],vair_ic [m/s],vair_uf [m/s],vair [m/s],beta_ic [°],beta_uf [°],beta [°],vwind_ha [m/s],vwind [m/s],vwind 1s [m/s]
41423,2873.97105940594,456.913767623762,45,78.6811782178218,81.0416135643564,18.3285742574258,4.18821782178218,1711.09405940594,3483.11089108911,3277.28712871287,20,40,10,32,5306060.19639095,396502.918920092,1,1,5306061.03469643,396502.23599136,93.1699168137525,0,0,78.6811782178217,696.657184598458,36.6571485148515,19.6585377627388,20.1018233370511,4.18821782178218,4.20285803071203,3.26380839819608,2.78894470182041,2.21264925759414,2.23004257938463
41424,2873.97839782178,456.927647920792,45,79.761099009901,82.153931980198,19.1472475247525,3.80029702970297,1736.41089108911,3453.85346534653,3285.12574257426,20,40,10,32,5306073.47957907,396520.452464403,1,1,5306074.91931736,396519.279576154,115.153239603911,0,0,79.7610990099009,718.667466391637,38.294495049505,20.5366158453571,20.8611182417548,3.80029702970297,3.81493723863282,2.9853287142948,2.39548681364711,1.90049380195066,1.92057887654133
41425,2873.98584326733,456.941705148515,45,80.8530693069307,83.2786613861386,18.587004400495,4.41821782178218,1756.0099009901,3409.57920792079,3279.17722772277,20,40,10,32,5306086.9571238,396538.209872534,1,1,5306088.99109084,396536.552893577,137.432878375539,0,0,80.8530693069306,740.975494224421,37.1740088009901,19.9357201913993,20.4456968308248,4.41821782178218,4.43285803071203,3.43717077882966,3.11781090470106,2.47355997381476,2.37942745104814
41426,2873.99338980198,456.955946138613,45,81.8814356435644,84.3378787128713,20.0114158415842,4.70742574257426,1781.42079207921,3392.45841584158,3246.19801980198,20,40,10,32,5306100.6178706,396556.199453582,1,1,5306103.24963592,396554.055475991,160.008229952894,0,0,81.8814356435642,763.577873872386,40.0228316831683,21.4634902029147,21.7150364866677,4.70742574257426,4.72206595150411,3.70672319489935,2.50037399253886,1.98370754884012,1.99314042675733
41427,2874.00102792079,456.970371485148,45,82.9211287128713,85.4087625742574,20.5481782178218,4.17495049504951,1801.68316831683,3284.00891089109,3131.72871287129,20,40,10,32,5306114.44420188,396574.421628571,1,1,5306117.68813082,396571.778949568,182.868493525709,0,0,82.9211287128711,786.466841584157,41.0963564356436,22.0392012917687,22.2323746464816,4.17495049504951,4.18959070397936,3.29981234418492,2.25525010039438,1.78923499525451,1.79664815587962
41428,2874.00876584158,456.984945148515,45,83.689801980198,86.2004960396039,20.8883861386139,4.72069306930693,1817.39108910891,2662.25643564356,2571.00891089109,20,40,10,32,5306128.45214653,396592.831775443,1,1,5306132.2911194,396589.704341652,205.989197597417,0,0,83.6898019801979,809.615221149613,41.7767722772277,22.404095481799,22.5653211798939,4.72069306930693,4.73533327823678,3.73175949954405,2.28004751141596,1.80890837674943,1.81614760754241
41429,2874.01656376238,456.999620891089,45,84.1391287128713,86.6633025742575,20.9316831683168,4.83356435643564,1826.19801980198,2288.02277227723,2223.1702970297,20,40,10,32,5306142.5690113,396611.370975746,1,1,5306147.00075224,396607.760641205,229.278750016576,0,0,84.1391287128712,832.933849229922,41.8633663366337,22.4505342435639,22.627345939268,4.83356435643564,4.8482045653655,3.81765752094246,2.34617461406102,1.86137126153842,1.8843544184988
41430,2874.02439980198,457.014358019802,45,84.4714752475248,87.0056195049505,21.1037623762376,5.31455445544554,1832.81188118812,2207.93168316832,2163.06732673267,20,40,10,32,5306156.75517398,396629.987813547,1.57425742574257,1,5306161.77607266,396625.897289182,108.512627726235,0,0,84.4714752475247,856.355080968095,42.2075247524753,22.6350999146074,22.7910899539871,5.31455445544554,5.3291946643754,4.19999898886692,2.45642718454475,1.94884171875811,1.99615059743371
41431,2874.03226514852,457.029157920792,45,84.8206930693069,87.3653138613861,19.7947508250495,4.28485148514852,1840.5099009901,1913.20198019802,1932.83762376238,20,40,10,32,5306170.99428174,396648.683721821,2,1,5306176.61187735,396644.106888815,25.123884435056,0,0,84.8206930693068,879.868259295928,39.589501650099,21.2311034744333,21.6996443887601,4.28485148514852,4.29949169407837,3.34441161670115,3.08051863097898,2.44397361388754,2.36827982110959
41432,2874.04012871287,457.043992970297,45,84.5537128712872,87.0903242574257,20.4203663366337,4.74485148514852,1825.9603960396,569.356435643564,553.311881188119,20,40,10,32,5306185.22936374,396667.423259876,2,1,5306191.46759923,396662.340771916,48.6433862454004,0,0,84.553712871287,903.415065539052,40.8407326732673,21.902115086504,22.2163002595095,4.74485148514852,4.75949169407837,3.7274849835718,2.64649145103901,2.09963192907644,2.08907897576698
41433,2874.04791990099,457.058752574257,45,83.8151386138614,86.3295927722772,21.2365445544554,3.98574257425743,1815.02475247525,269.80099009901,304.231683168317,20,40,10,32,5306199.33212243,396686.066329673,2,1,5306206.22329012,396680.451877181,72.0045195111303,0,0,83.8151386138612,926.802581160614,42.4730891089109,22.7775170730864,22.8692097780641,3.98574257425743,4.00038278318728,3.1599913431737,2.17977306482331,1.72935420715114,1.73305745925869
41434,2874.05562376238,457.073392772277,45,83.0314950495049,85.52243990099,20.8364257425743,3.47594059405941,1793.34653465347,273.826732673267,303.927722772277,20,40,10,32,5306213.27584369,396704.557680265,2,1,5306220.84123654,396698.393915178,95.1475764682341,0,0,83.0314950495048,949.973379757975,41.6728514851485,22.3483647199097,22.4856839220371,3.47594059405941,3.49058080298926,2.75451949085814,1.98718556094954,1.57656215028817,1.58441463356303
41435,2874.06324554455,457.087901188119,45,82.2163465346535,84.682836930693,20.3281881188119,4.25277227722772,1777.14851485149,271.688118811881,302.162376237624,20,40,10,32,5306227.07052225,396722.882072443,2,1,5306235.31796363,396716.162620831,118.067055684963,0,0,82.2163465346534,972.920669334434,40.6563762376238,21.8032482051797,22.0055363323088,4.25277227722772,4.26741248615758,3.35490746891237,2.15744358851194,1.71163879703541,1.71183708868298
41436,2874.07079089109,457.102272772277,45,81.428792079208,83.8716558415841,21.0262079207921,3.83366336633663,1760.97524752475,306.279207920792,335.060396039604,20,40,10,32,5306240.72672294,396741.03340626,2,1,5306249.65469926,396733.759501272,140.764901179606,0,0,81.4287920792079,995.647584735974,42.0524158415842,22.5519179294933,22.5541865420468,3.83366336633663,3.84830357526649,3.04831031417173,1.97341406199826,1.56563633418626,1.5794318938085
41437,2874.0782619802,457.116518811881,45,80.7733168316832,83.1965163366337,21.0505445544554,3.97643564356436,1749.9801980198,882.058415841584,866.975247524752,20,40,10,32,5306254.2482274,396759.025815585,2,1,5306263.85987334,396751.194903316,163.254459090287,0,0,80.7733168316831,1018.1663339934,42.1010891089109,22.5780204852715,22.5383482630881,3.97643564356436,3.99107585249421,3.16951800482195,1.86524531777299,1.47981911039953,1.47866989496627
41438,2874.0856949505,457.130675742574,45,80.4739801980198,82.8881996039604,20.7126138613861,3.83425742574257,1744.32178217822,1364.34257425743,1341.98910891089,20,40,10,32,5306267.70116348,396776.905884165,2,1,5306277.98267969,396768.529207378,185.613612843069,0,0,80.4739801980197,1040.55334876238,41.4252277227723,22.2155687638453,22.2336761725251,3.83425742574257,3.84889763467243,3.05248025975575,1.90526048796068,1.51156571926936,1.53337540412015
41439,2874.09310821782,457.144813564356,45,80.4321782178218,82.8451435643564,20.6020198019802,4.62148514851485,1745.65346534653,1654.60891089109,1650.97227722772,20,40,10,32,5306281.11808308,396794.761414603,2,1,5306292.07910088,396785.831126349,207.930993749259,0,0,80.4321782178217,1062.89906306381,41.2040396039604,22.0969497451136,22.1348350823603,4.62148514851485,4.6361253574447,3.67197500612908,2.13710622896878,1.69550386131394,1.65355204899257
41440,2874.10052851485,457.158953564357,45,80.5062079207921,82.9213941584158,20.8331584158416,4.59673267326733,1745.30693069307,1758.71881188119,1744.5495049505,20,40,10,32,5306294.54802991,396812.61980786,2,1,5306306.18212133,396803.141145226,230.258822553331,0,0,80.506207920792,1085.25333179318,41.6663168316832,22.3448603084342,22.3356671915788,4.59673267326733,4.61137288219718,3.65951707170976,2.07532866069085,1.64649174196396,1.64323867409857
41441,2874.10796861386,457.173099108911,45,80.6220792079208,83.0407415841584,20.4030495049505,4.69950495049505,1747.89603960396,1767.47920792079,1785.25346534653,20,40,10,32,5306308.01458769,396830.485679879,0.831683168316832,0.415841584158416,2206586.9070155,165012.326046643,102.302790218787,0,0,80.6220792079207,1107.6368120187,40.806099009901,21.8835417056838,21.9766361243931,4.69950495049505,4.7141451594249,3.72228936583175,2.05155208012726,1.62762825094608,1.64835565689485
41442,2874.11542722772,457.187254950495,45,80.7884158415842,83.2120683168317,20.5867821782178,4.86613861386139,1753.65841584158,1978.25247524753,1943.04257425743,20,40,10,32,5306321.51526645,396848.364907228,0,0,0,0,0,0,0,80.7884158415841,1130.05131364136,41.1735643564356,22.0806064443233,22.1413179308148,4.86613861386139,4.88077882279124,3.86089190048178,2.24460316768826,1.78078809857259,1.7694489101596
41443,2874.12292138614,457.201427524753,45,81.0553663366337,83.4870273267327,20.8037722772277,4.98039603960396,1760.5099009901,2201.95841584158,2108.51683168317,20,40,10,32,5306335.08146794,396866.266069427,0,0,0,0,0,0,0,81.0553663366335,1152.52318655115,41.6075445544554,22.313341844012,22.3416544848711,4.98039603960396,4.99503624853381,3.9578907770041,2.11867505032174,1.68088122153075,1.6688415640533
41444,2874.13045891089,457.215648118812,45,81.4506138613861,83.8941322772278,20.6952574257426,4.75336633663366,1770.54455445545,2534.87623762376,2431.6,20,40,10,32,5306348.72698451,396884.228395,0,0,0,0,0,0,0,81.450613861386,1175.09048949394,41.3905148514852,22.1969529053102,22.2727958413497,4.75336633663366,4.76800654556352,3.76977970928854,2.09099030889214,1.65891713506791,1.68056175614139
41445,2874.13805465347,457.22994970297,45,82.1304653465347,84.5943793069307,20.3522376237624,5.0409900990099,1787.44554455446,3105.63861386138,2993.5,20,40,10,32,5306362.47859303,396902.293441065,0,0,0,0,0,0,0,82.1304653465345,1197.80163822882,40.7044752475248,21.8290427975252,22.0188837827303,5.0409900990099,5.05563030793975,3.97734228609425,2.3591704143795,1.87168166601067,1.87848220053117
41446,2874.14571990099,457.244405742574,45,83.0422772277227,85.5335455445545,21.2493663366337,4.80405940594059,1804.82673267327,3072.17623762376,2973.36633663366,20,40,10,32,5306376.35556731,396920.553085286,0,0,0,0,0,0,0,83.0422772277227,1220.74294788228,42.4987326732673,22.7912692332706,22.8353860789494,4.80405940594059,4.81869961487045,3.81559024041057,2.23124395552567,1.77018937610445,1.77953019559349
41447,2874.15346742574,457.259004653465,45,83.734207920792,86.2462341584159,20.5093861386139,4.55049504950495,1817.60891089109,2495.11485148515,2436.12772277228,20,40,10,32,5306390.38182553,396938.993318909,0,0,0,0,0,0,0,83.734207920792,1243.91846842684,41.0187722772277,21.9975943700686,22.245698098892,4.55049504950495,4.5651352584348,3.58430914423317,2.36874644635443,1.87927894824656,1.83708170516776
41448,2874.16127069307,457.273691683169,45,84.1842178217822,86.7097443564357,22.3733168316832,3.43633663366337,1823.86633663366,2121.32475247525,2117.89504950495,20,40,10,32,5306404.509436,396957.545063971,0,0,0,0,0,0,0,84.1842178217821,1267.24647123212,44.7466336633663,23.9967761614174,23.8592283354335,3.43633663366337,3.45097684259322,2.75603394990809,2.15360030748696,1.70858967494235,1.76581020304341
41449,2874.16910435643,457.288444455445,45,84.4655247524753,86.9994904950495,21.6083564356436,4.69712871287129,1831.18316831683,1875.60594059406,1919.57722772277,20,40,10,32,5306418.69194691,396976.179609476,0,0,0,0,0,0,0,84.4655247524752,1290.67413990648,43.2167128712871,23.1763084795708,23.2220588663011,4.69712871287129,4.71176892180114,3.73287098041467,2.18646731957579,1.73466519011847,1.71500534971854
41450,2874.17694138614,457.303259405941,45,84.6664059405941,87.2063981188119,21.6279702970297,4.49168316831683,1835.08415841584,1725.97425742574,1785.41881188119,20,40,10,32,5306432.87936995,396994.891620811,0,0,0,0,0,0,0,84.6664059405939,1314.16537827282,43.2559405940594,23.1973455678526,23.2502440529279,4.49168316831683,4.50632337724668,3.56606068767716,2.13753413393139,1.69584334584988,1.67937934342735
41451,2874.18476851485,457.31813049505,45,84.7868316831683,87.3304366336634,21.9623069306931,2.78524752475247,1840.12376237624,1630.48316831683,1684.50495049505,20,40,10,32,5306447.04726448,397013.673136039,0,0,0,0,0,0,0,84.7868316831682,1337.70071721672,43.9246138613861,23.5559424366557,23.5442450625892,2.78524752475247,2.79988773368233,2.22197580491623,2.00702858150912,1.59230489509086,1.58610179903318
41452,2874.19258237624,457.333050594059,45,84.8759405940594,87.4222188118812,22.5400594059406,1.40059405940594,1839.70297029703,1577.78514851485,1589.21782178218,20,40,10,32,5306461.18955399,397032.515164379,0,0,0,0,0,0,0,84.8759405940593,1361.26725140264,45.0801188118812,24.1756179603843,24.0425684765002,1.40059405940594,1.4152342683358,1.12794441545263,1.85360360691787,1.47058299221335,1.49692520765181
41453,2874.20038712871,457.347992376238,45,84.9118415841584,87.4591968316832,22.663504950495,3.01356435643564,1840.59900990099,1522.5198019802,1513.44554455446,20,40,10,32,5306475.31454923,397051.38380643,0,0,0,0,0,0,0,84.9118415841584,1384.8480709846,45.3270099009901,24.3080209975863,24.1494582620173,3.01356435643564,3.0282045653655,2.41945594905971,1.94607516919096,1.54394663168551,1.51413248204764
41454,2874.20818366337,457.362951188119,45,84.9169207920792,87.4644284158416,22.6304851485149,3.38435643564356,1841.16336633663,1504.66534653465,1511.37821782178,20,40,10,32,5306489.42400448,397070.273295519,0,0,0,0,0,0,0,84.9169207920791,1408.43648344334,45.2609702970297,24.2726052028262,24.1195665083773,3.38435643564356,3.39899664457342,2.71705748419379,2.07778231280027,1.64843838203709,1.63558243900832
41455,2874.21597376237,457.377921188119,45,84.9522574257426,87.5008251485149,21.3323366336634,1.17405940594059,1841.18316831683,1496.25445544554,1494.21287128713,20,40,10,32,5306503.52135093,397089.176414605,0,0,0,0,0,0,0,84.9522574257424,1432.02956017602,42.6646732673267,22.8802600458912,23.0196468510343,1.17405940594059,1.18869961487045,0.939484526740965,1.83991299183454,1.45972134648751,1.52606790283853
41456,2874.22375752475,457.392905940594,45,84.9651287128713,87.5140825742574,19.7023509350495,0.839009900990099,1842.05940594059,1476.97128712871,1469.35841584158,20,40,10,32,5306517.60669293,397108.097606507,0,0,0,0,0,0,0,84.9651287128712,1455.62955937844,39.404701870099,21.1319988358877,21.6319558582246,0.839009900990099,0.853650109919956,0.670545961732154,3.08870136981605,2.45046550704021,2.30796311689276
41457,2874.2315449505,457.407886138614,45,84.9825049504951,87.53198009901,20.8694086908911,1.33485148514851,1842.55445544554,1502.20594059406,1481.51782178218,20,40,10,32,5306531.69898291,397127.013154091,0,0,0,0,0,0,0,84.9825049504949,1479.23327667766,41.7388173817822,22.3837409868198,22.6265485428927,1.33485148514851,1.34949169407837,1.06385511497725,2.23233239122992,1.77105290217271,1.98358165945053
41458,2874.23934831683,457.422855049505,45,85.0122673267327,87.5626353465347,18.9948162818812,-0.253069306930693,1897.91089108911,1466.55742574257,1456.41287128713,20,40,10,32,5306545.82111198,397145.915077037,0,0,0,0,0,0,0,85.0122673267325,1502.84170775577,37.9896325637624,20.3731238408989,21.032051536248,-0.253069306930693,-0.238429098000836,-0.178622234484704,3.69139196267548,2.92861872821343,2.81439108587718
41459,2874.24716059406,457.437817029703,45,85.0017920792079,87.5518458415842,19.3055286027723,-0.435940594059406,1840.33663366337,1436.43168316832,1423.69405940594,20,40,10,32,5306559.95996186,397164.808569125,0,0,0,0,0,0,0,85.0017920792078,1526.4559810506,38.6110572055445,20.7063821624572,21.2969487546921,-0.435940594059406,-0.421300385129549,-0.32487239453986,3.37838149310259,2.6802873852981,2.6831649237011
41460,2874.2549840594,457.45277,45,85.021297029703,87.5719359405941,19.1245715075248,-2.00960396039604,1843.23267326733,1451.15742574257,1455.5603960396,20,40,10,32,5306574.11979683,397183.691115724,0,0,0,0,0,0,0,85.0212970297028,1550.07289397689,38.2491430150495,20.5122944041627,21.1429976079797,-2.00960396039604,-1.99496375146618,-1.53468083974008,3.58768592861502,2.84634205950711,2.84941403123891
41461,2874.26281752475,457.467713168317,45,85.0486534653465,87.600113069307,19.3513118813861,-0.446534653465346,1843.26237623762,1438.75445544555,1430.64653465346,20,40,10,32,5306588.29843355,397202.561690963,0,0,0,0,0,0,0,85.0486534653464,1573.69110781078,38.7026237627723,20.7554875810725,21.3382610406562,-0.446534653465346,-0.431894444535489,-0.325020032484084,3.36765993404845,2.67178128273325,2.72767312929188
41462,2874.27065594059,457.482652079208,45,85.017297029703,87.5678159405941,18.8747381743564,-0.0542574257425745,1842.73267326733,1410.78316831683,1407.18910891089,20,40,10,32,5306602.48639544,397221.427033957,0,0,0,0,0,0,0,85.0172970297029,1597.31145434543,37.7494763487129,20.2443325897029,20.9301871035119,-0.0542574257425745,-0.0396172168127171,-0.0325609416060112,3.80008867710221,3.01485482472773,2.85094397158016
41463,2874.27850584158,457.497575346535,45,84.9968316831683,87.5467366336633,20.6393322331683,-0.547425742574257,1841.31683168317,1424.01485148515,1423.68910891089,20,40,10,32,5306616.69603949,397240.273178678,0,0,0,0,0,0,0,84.9968316831683,1620.92499070406,41.2786644663366,22.1369696521304,22.4314296189984,-0.547425742574257,-0.5327855336444,-0.418929077724813,2.3670959883295,1.87796953371383,2.00406484585499
41464,2874.28635643564,457.512491089109,45,84.9813861386139,87.5308277227723,19.8057590760396,-1.22435643564356,1842.29702970297,1443.1099009901,1466.84059405941,20,40,10,32,5306630.90719477,397259.109881131,0,0,0,0,0,0,0,84.9813861386138,1644.53520921341,39.6115181520792,21.2429105094351,21.7208198942461,-1.22435643564356,-1.20971622671371,-0.934139048389343,3.04002850474913,2.41185019183335,2.29645673415005
41465,2874.29420881188,457.527406831683,45,84.9877128712871,87.5373442574258,20.01699945,-0.403960396039604,1840.37623762376,1422.03069306931,1448.46831683168,20,40,10,32,5306645.12171173,397277.946549406,0,0,0,0,0,0,0,84.987712871287,1668.14716534653,40.0339989,21.4694789707999,21.9021623031711,-0.403960396039604,-0.389320187109746,-0.301336712211161,2.95236106372588,2.34229797081992,2.36776128597425
41466,2874.30204544555,457.542335148515,45,84.9896831683168,87.5393736633663,19.7437535756436,1.24564356435644,1842.10396039604,1417.95544554455,1441.20792079208,20,40,10,32,5306659.30684965,397296.798266865,0,0,0,0,0,0,0,84.9896831683167,1691.75403138063,39.4875071512871,21.1764057473127,21.6701544418262,1.24564356435644,1.26028377328629,0.98352002451032,2.93749242248229,2.3305017211533,2.4483010625897
41467,2874.30987465346,457.557268415841,45,84.9987524752475,87.548715049505,19.3750423541584,1.06277227722772,1844.44059405941,1451.96930693069,1469.63168316832,20,40,10,32,5306673.47818332,397315.655812476,0,0,0,0,0,0,0,84.9987524752474,1715.35872662265,38.7500847083168,20.7809399915311,21.3557770947748,1.06277227722772,1.07741248615758,0.821048214049433,3.35685988467448,2.66321290874803,2.60372466325593
41468,2874.31770089109,457.572211485149,45,85.0299207920792,87.5808184158416,19.1540528054455,-1.66277227722772,1842.65346534653,1447.5900990099,1451.60594059406,20,40,10,32,5306687.64385832,397334.525375692,0,0,0,0,0,0,0,85.0299207920791,1738.97053195819,38.3081056108911,20.5439149328699,21.1690019213609,-1.66277227722772,-1.64813206829787,-1.26516371616856,3.55030955609113,2.81668897858996,2.84240937127539
41469,2874.32554613861,457.587136534654,45,85.0065742574258,87.5567714851486,18.7276699672277,0.291485148514851,1840.9801980198,1440.88910891089,1421.40099009901,20,40,10,32,5306701.84520624,397353.373029046,0,0,0,0,0,0,0,85.0065742574256,1762.58467995049,37.4553399344555,20.0865927751962,20.8056614893863,0.291485148514851,0.306125357444709,0.235207948388419,3.89168168790881,3.08752145280025,3.05902520516047
41470,2874.33340485148,457.602047524752,45,84.9930891089109,87.5428817821782,18.9120665571287,0.402178217821782,1842.70297029703,1448.38811881188,1437.37821782178,20,40,10,32,5306716.0718687,397372.203522308,0,0,0,0,0,0,0,84.9930891089108,1786.19972753025,37.8241331142574,20.2843696057874,20.9607212534171,0.402178217821782,0.416818426751639,0.319508933817738,3.76123171331049,2.98402709550456,2.99626093191313
41471,2874.34126653465,457.616956237624,45,85.0030594059406,87.5531511881188,18.9235819579208,-0.0137623762376237,1840.37128712871,1440.44554455445,1439.11782178218,20,40,10,32,5306730.30414404,397391.031184152,0,0,0,0,0,0,0,85.0030594059405,1809.81174095159,37.8471639158416,20.2967205905473,20.9739416547395,-0.0137623762376237,0.00087783269223373,-0.00258722861132904,3.66966881975976,2.91138436138869,2.91884659072326
41472,2874.34912683168,457.631860594059,45,84.9793069306931,87.5286861386138,18.9152387243564,-0.848217821782178,1840.28217821782,1430.14950495049,1435.94653465347,20,40,10,32,5306744.53400867,397409.853281431,0,0,0,0,0,0,0,84.979306930693,1833.42015783827,37.8304774487129,20.2877719527654,20.9631807225858,-0.848217821782178,-0.83357761285232,-0.645324373862758,3.78495438548352,3.00284781752803,2.97777148146812
41473,2874.35697237624,457.646781287129,45,84.9621485148515,87.511012970297,18.9276727175248,-2.23425742574257,1840.28712871287,1447.91782178218,1448.97722772277,20,40,10,32,5306758.73624521,397428.695146812,0,0,0,0,0,0,0,84.9621485148514,1857.02482120461,37.8553454350495,20.3011081850772,20.9721048147397,-2.23425742574257,-2.21961721681272,-1.70495768940766,3.74461019859008,2.97084017853837,2.98158485012325
41474,2874.36481663366,457.661699207921,45,84.9590099009901,87.5077801980198,19.0624444447525,-1.39891089108911,1840.4603960396,1459.31584158416,1427.14554455446,20,40,10,32,5306772.93621941,397447.533424072,0,0,0,0,0,0,0,84.95900990099,1880.62490294278,38.124888889505,20.4456592588184,21.0875517090964,-1.39891089108911,-1.38427068215925,-1.07206264040628,3.61911902541272,2.87127995743242,2.90201254236294
41475,2874.37267584158,457.676595346535,45,84.9420792079208,87.4903415841584,19.3954488449505,-0.307029702970297,1841.12376237624,1453.12079207921,1440.72277227723,20,40,10,32,5306787.16442975,397466.344971494,0,0,0,0,0,0,0,84.9420792079207,1904.22324524201,38.790897689901,20.8028272242317,21.3703039475884,-0.307029702970297,-0.29238949404044,-0.228304682873648,3.28025336937205,2.60243603170914,2.59307661714855
41476,2874.38053673267,457.691484752475,45,84.954297029703,87.5029259405941,18.9834845984158,-1.96079207920792,1839.9801980198,1480.84950495049,1492.41386138614,20,40,10,32,5306801.39596723,397485.148096041,0,0,0,0,0,0,0,84.9542970297028,1927.81558690868,37.9669691968317,20.3609699044176,21.0200520345607,-1.96079207920792,-1.94615187027806,-1.50163981832487,3.6808235109063,2.92023409550782,2.88789144220473
41477,2874.38838633664,457.706395544555,45,84.9516435643565,87.5001928712871,19.2905456550495,-0.709306930693069,1840.08910891089,1436.77524752475,1452.65247524753,20,40,10,32,5306815.60618406,397503.977391968,0,0,0,0,0,0,0,84.9516435643563,1951.4125111111,38.581091310099,20.6903120175857,21.2802459321857,-0.709306930693069,-0.694666721763211,-0.541647589238799,3.42403873535023,2.71651021291354,2.78199904256093
41478,2874.39619237624,457.721321782178,45,84.5921188118812,87.1298823762376,18.5913047307921,-3.06594059405941,1825.82673267327,260.09801980198,310.169306930693,20,40,10,32,5306829.73542323,397522.824398442,0,0,0,0,0,0,0,84.5921188118811,1974.98091586907,37.1826094615841,19.9403325635538,20.6633828791733,-3.06594059405941,-3.05130038512955,-2.34428311795136,4.00727027304561,3.1792253137346,3.11906995573524
